patch_name	grade_1	grade_2
ZT80_38_C_2_13_patch_39	2	2
ZT80_38_C_2_13_patch_40	2	2
ZT80_38_C_2_13_patch_46	2	2
ZT80_38_C_2_2_patch_12	2	1
ZT80_38_C_2_2_patch_19	2	1
ZT80_38_C_2_2_patch_20	2	1
ZT80_38_C_2_2_patch_26	2	1
ZT80_38_C_2_2_patch_27	2	1
ZT80_38_C_2_2_patch_32	2	1
ZT80_38_C_2_2_patch_33	2	1
ZT80_38_C_2_2_patch_34	2	1
ZT80_38_C_2_2_patch_38	2	1
ZT80_38_C_2_2_patch_39	2	1
ZT80_38_C_2_2_patch_40	2	1
ZT80_38_C_2_2_patch_41	2	1
ZT80_38_C_2_2_patch_46	2	1
ZT80_38_C_2_3_patch_9	1	1
ZT80_38_C_2_3_patch_11	1	1
ZT80_38_C_2_3_patch_30	1	1
ZT80_38_C_2_3_patch_37	1	1
ZT80_38_C_2_3_patch_38	1	1
ZT80_38_C_2_3_patch_39	1	1
ZT80_38_C_2_4_patch_11	1	1
ZT80_38_C_2_4_patch_18	1	1
ZT80_38_C_2_4_patch_22	1	2
ZT80_38_C_2_4_patch_24	1	1
ZT80_38_C_2_4_patch_25	1	1
ZT80_38_C_2_4_patch_27	1	1
ZT80_38_C_2_4_patch_28	1	2
ZT80_38_C_2_4_patch_30	1	1
ZT80_38_C_2_4_patch_31	1	1
ZT80_38_C_2_4_patch_34	1	1
ZT80_38_C_2_4_patch_36	1	1
ZT80_38_C_2_4_patch_37	1	1
ZT80_38_C_2_4_patch_39	2	1
ZT80_38_C_2_4_patch_45	1	1
ZT80_38_C_2_7_patch_9	2	1
ZT80_38_C_2_7_patch_10	2	1
ZT80_38_C_2_7_patch_11	2	1
ZT80_38_C_2_7_patch_12	2	1
ZT80_38_C_2_7_patch_13	2	1
ZT80_38_C_2_7_patch_15	2	1
ZT80_38_C_2_7_patch_16	2	1
ZT80_38_C_2_7_patch_17	2	1
ZT80_38_C_2_7_patch_18	2	1
ZT80_38_C_2_7_patch_19	2	1
ZT80_38_C_2_7_patch_20	2	1
ZT80_38_C_2_7_patch_22	2	1
ZT80_38_C_2_7_patch_23	2	1
ZT80_38_C_2_7_patch_24	2	1
ZT80_38_C_2_7_patch_29	2	1
ZT80_38_C_2_7_patch_32	2	2
ZT80_38_C_2_7_patch_33	2	2
ZT80_38_C_2_7_patch_34	2	2
ZT80_38_C_2_7_patch_39	2	2
ZT80_38_C_2_7_patch_40	2	2
ZT80_38_C_2_7_patch_41	2	2
ZT80_38_C_2_7_patch_46	2	2
ZT80_38_C_2_9_patch_9	1	1
ZT80_38_C_2_9_patch_10	1	1
ZT80_38_C_2_9_patch_11	1	1
ZT80_38_C_2_9_patch_12	1	1
ZT80_38_C_2_9_patch_16	1	1
ZT80_38_C_2_9_patch_17	1	1
ZT80_38_C_2_9_patch_19	1	1
ZT80_38_C_2_9_patch_22	1	1
ZT80_38_C_2_9_patch_23	1	1
ZT80_38_C_2_9_patch_24	1	1
ZT80_38_C_2_9_patch_32	1	1
ZT80_38_C_2_9_patch_39	1	1
ZT80_38_C_2_9_patch_40	1	1
ZT80_38_C_3_1_patch_17	1	2
ZT80_38_C_3_1_patch_22	1	2
ZT80_38_C_3_1_patch_24	1	2
ZT80_38_C_3_1_patch_25	1	2
ZT80_38_C_3_1_patch_29	1	2
ZT80_38_C_3_1_patch_30	1	2
ZT80_38_C_3_1_patch_31	1	2
ZT80_38_C_3_1_patch_32	1	2
ZT80_38_C_3_1_patch_33	1	2
ZT80_38_C_3_1_patch_34	1	2
ZT80_38_C_3_1_patch_37	1	2
ZT80_38_C_3_1_patch_38	1	2
ZT80_38_C_3_1_patch_39	1	2
ZT80_38_C_3_1_patch_40	1	2
ZT80_38_C_3_1_patch_46	1	2
ZT80_38_C_3_11_patch_10	1	1
ZT80_38_C_3_11_patch_11	1	1
ZT80_38_C_3_12_patch_15	2	2
ZT80_38_C_3_12_patch_16	2	2
ZT80_38_C_3_12_patch_17	2	2
ZT80_38_C_3_12_patch_22	2	2
ZT80_38_C_3_12_patch_23	2	2
ZT80_38_C_3_12_patch_24	2	2
ZT80_38_C_3_12_patch_29	2	2
ZT80_38_C_3_13_patch_11	1	1
ZT80_38_C_3_13_patch_18	1	1
ZT80_38_C_3_13_patch_24	1	1
ZT80_38_C_3_13_patch_29	1	1
ZT80_38_C_3_13_patch_30	1	1
ZT80_38_C_3_13_patch_31	1	1
ZT80_38_C_3_13_patch_32	1	1
ZT80_38_C_3_13_patch_37	1	1
ZT80_38_C_3_13_patch_38	1	1
ZT80_38_C_3_13_patch_39	1	1
ZT80_38_C_3_13_patch_40	1	1
ZT80_38_C_3_2_patch_22	1	1
ZT80_38_C_3_2_patch_23	1	1
ZT80_38_C_3_2_patch_24	1	1
ZT80_38_C_3_2_patch_29	1	1
ZT80_38_C_3_2_patch_30	1	1
ZT80_38_C_3_2_patch_31	1	1
ZT80_38_C_3_2_patch_37	1	1
ZT80_38_C_3_2_patch_39	1	1
ZT80_38_C_3_3_patch_9	2	1
ZT80_38_C_3_3_patch_10	2	1
ZT80_38_C_3_3_patch_12	2	2
ZT80_38_C_3_3_patch_15	2	1
ZT80_38_C_3_3_patch_16	2	1
ZT80_38_C_3_3_patch_17	2	1
ZT80_38_C_3_3_patch_19	2	2
ZT80_38_C_3_3_patch_22	2	1
ZT80_38_C_3_3_patch_23	2	1
ZT80_38_C_3_3_patch_24	2	1
ZT80_38_C_3_3_patch_25	2	2
ZT80_38_C_3_3_patch_26	2	2
ZT80_38_C_3_3_patch_31	2	1
ZT80_38_C_3_3_patch_34	1	1
ZT80_38_C_3_3_patch_36	1	1
ZT80_38_C_3_3_patch_37	1	1
ZT80_38_C_3_3_patch_40	1	1
ZT80_38_C_3_3_patch_41	1	1
ZT80_38_C_3_3_patch_44	1	1
ZT80_38_C_3_3_patch_45	1	1
ZT80_38_C_3_3_patch_46	1	1
ZT80_38_C_3_3_patch_47	1	1
ZT80_38_C_3_4_patch_2	1	1
ZT80_38_C_3_4_patch_3	1	1
ZT80_38_C_3_4_patch_4	1	1
ZT80_38_C_3_4_patch_8	1	1
ZT80_38_C_3_4_patch_9	1	1
ZT80_38_C_3_4_patch_10	1	1
ZT80_38_C_3_4_patch_11	1	1
ZT80_38_C_3_4_patch_12	1	1
ZT80_38_C_3_4_patch_14	1	1
ZT80_38_C_3_4_patch_15	1	1
ZT80_38_C_3_4_patch_16	1	1
ZT80_38_C_3_4_patch_17	1	1
ZT80_38_C_3_4_patch_18	1	1
ZT80_38_C_3_4_patch_19	1	1
ZT80_38_C_3_4_patch_20	1	1
ZT80_38_C_3_4_patch_22	1	1
ZT80_38_C_3_4_patch_23	1	1
ZT80_38_C_3_4_patch_24	1	1
ZT80_38_C_3_4_patch_25	1	1
ZT80_38_C_3_4_patch_26	1	1
ZT80_38_C_3_4_patch_29	1	1
ZT80_38_C_3_4_patch_30	1	1
ZT80_38_C_3_4_patch_31	1	1
ZT80_38_C_3_4_patch_32	1	1
ZT80_38_C_3_4_patch_33	1	1
ZT80_38_C_3_4_patch_34	1	1
ZT80_38_C_3_4_patch_36	1	1
ZT80_38_C_3_4_patch_37	1	1
ZT80_38_C_3_4_patch_38	1	1
ZT80_38_C_3_4_patch_39	1	1
ZT80_38_C_3_4_patch_40	1	1
ZT80_38_C_3_5_patch_3	2	2
ZT80_38_C_3_5_patch_4	2	2
ZT80_38_C_3_5_patch_8	2	2
ZT80_38_C_3_5_patch_9	2	2
ZT80_38_C_3_5_patch_10	2	2
ZT80_38_C_3_5_patch_11	2	2
ZT80_38_C_3_5_patch_12	2	2
ZT80_38_C_3_5_patch_14	2	2
ZT80_38_C_3_5_patch_15	2	2
ZT80_38_C_3_5_patch_16	2	2
ZT80_38_C_3_5_patch_17	2	2
ZT80_38_C_3_5_patch_18	2	2
ZT80_38_C_3_5_patch_19	2	2
ZT80_38_C_3_5_patch_20	2	2
ZT80_38_C_3_5_patch_21	2	2
ZT80_38_C_3_5_patch_22	2	2
ZT80_38_C_3_5_patch_23	2	2
ZT80_38_C_3_5_patch_24	2	2
ZT80_38_C_3_5_patch_25	2	2
ZT80_38_C_3_5_patch_26	2	2
ZT80_38_C_3_5_patch_27	2	2
ZT80_38_C_3_5_patch_28	2	2
ZT80_38_C_3_5_patch_29	2	2
ZT80_38_C_3_5_patch_30	2	2
ZT80_38_C_3_5_patch_31	2	2
ZT80_38_C_3_5_patch_32	2	2
ZT80_38_C_3_5_patch_33	2	2
ZT80_38_C_3_5_patch_34	2	2
ZT80_38_C_3_5_patch_36	2	2
ZT80_38_C_3_5_patch_37	2	2
ZT80_38_C_3_5_patch_38	2	2
ZT80_38_C_3_5_patch_39	2	2
ZT80_38_C_3_5_patch_40	2	2
ZT80_38_C_3_5_patch_44	2	2
ZT80_38_C_3_5_patch_45	2	2
ZT80_38_C_3_5_patch_46	2	2
ZT80_38_C_3_6_patch_15	2	2
ZT80_38_C_3_6_patch_16	2	2
ZT80_38_C_3_6_patch_17	2	2
ZT80_38_C_3_6_patch_19	2	2
ZT80_38_C_3_6_patch_22	2	2
ZT80_38_C_3_6_patch_23	2	2
ZT80_38_C_3_6_patch_24	2	2
ZT80_38_C_3_6_patch_29	2	2
ZT80_38_C_3_6_patch_30	2	2
ZT80_38_C_3_6_patch_31	2	2
ZT80_38_C_3_6_patch_32	2	2
ZT80_38_C_3_6_patch_33	2	2
ZT80_38_C_3_6_patch_36	2	2
ZT80_38_C_3_6_patch_37	2	2
ZT80_38_C_3_6_patch_38	2	2
ZT80_38_C_3_6_patch_39	2	2
ZT80_38_C_3_6_patch_40	2	2
ZT80_38_C_3_7_patch_12	2	3
ZT80_38_C_3_7_patch_15	1	2
ZT80_38_C_3_7_patch_18	2	2
ZT80_38_C_3_7_patch_22	1	2
ZT80_38_C_3_7_patch_23	1	2
ZT80_38_C_3_7_patch_29	1	2
ZT80_38_C_3_7_patch_31	2	2
ZT80_38_C_3_7_patch_32	2	2
ZT80_38_C_3_7_patch_33	2	2
ZT80_38_C_3_7_patch_36	1	2
ZT80_38_C_3_7_patch_38	2	2
ZT80_38_C_3_7_patch_39	2	2
ZT80_38_C_3_7_patch_40	2	2
ZT80_38_C_3_8_patch_4	2	2
ZT80_38_C_3_8_patch_9	2	2
ZT80_38_C_3_8_patch_10	2	2
ZT80_38_C_3_8_patch_11	2	2
ZT80_38_C_3_8_patch_12	2	2
ZT80_38_C_3_8_patch_15	2	2
ZT80_38_C_3_8_patch_16	2	2
ZT80_38_C_3_8_patch_17	2	2
ZT80_38_C_3_8_patch_18	2	2
ZT80_38_C_3_8_patch_19	2	2
ZT80_38_C_3_8_patch_20	2	2
ZT80_38_C_3_8_patch_22	2	2
ZT80_38_C_3_8_patch_23	2	2
ZT80_38_C_3_8_patch_24	2	2
ZT80_38_C_3_8_patch_25	2	2
ZT80_38_C_3_8_patch_26	2	2
ZT80_38_C_3_8_patch_27	2	2
ZT80_38_C_3_8_patch_29	2	2
ZT80_38_C_3_8_patch_30	2	2
ZT80_38_C_3_8_patch_31	2	2
ZT80_38_C_3_8_patch_32	2	2
ZT80_38_C_3_8_patch_33	2	2
ZT80_38_C_3_8_patch_34	2	2
ZT80_38_C_3_8_patch_36	2	2
ZT80_38_C_3_8_patch_37	2	2
ZT80_38_C_3_8_patch_38	2	2
ZT80_38_C_3_8_patch_39	2	2
ZT80_38_C_3_8_patch_40	2	2
ZT80_38_C_3_8_patch_41	2	2
ZT80_38_C_3_8_patch_44	2	2
ZT80_38_C_3_8_patch_45	2	2
ZT80_38_C_3_8_patch_46	2	2
ZT80_38_C_3_8_patch_47	2	2
ZT80_38_C_3_8_patch_48	2	2
ZT80_38_C_4_1_patch_8	2	2
ZT80_38_C_4_1_patch_9	2	2
ZT80_38_C_4_1_patch_10	2	2
ZT80_38_C_4_1_patch_11	2	2
ZT80_38_C_4_1_patch_12	2	2
ZT80_38_C_4_1_patch_14	2	2
ZT80_38_C_4_1_patch_15	2	2
ZT80_38_C_4_1_patch_16	2	2
ZT80_38_C_4_1_patch_17	2	2
ZT80_38_C_4_1_patch_18	2	2
ZT80_38_C_4_1_patch_19	2	2
ZT80_38_C_4_1_patch_20	2	2
ZT80_38_C_4_1_patch_21	2	2
ZT80_38_C_4_1_patch_22	2	2
ZT80_38_C_4_1_patch_23	2	2
ZT80_38_C_4_1_patch_26	2	2
ZT80_38_C_4_1_patch_27	2	2
ZT80_38_C_4_1_patch_28	2	2
ZT80_38_C_4_1_patch_29	2	2
ZT80_38_C_4_1_patch_30	2	2
ZT80_38_C_4_1_patch_33	2	2
ZT80_38_C_4_1_patch_34	2	2
ZT80_38_C_4_1_patch_36	2	2
ZT80_38_C_4_1_patch_37	2	2
ZT80_38_C_4_1_patch_40	2	2
ZT80_38_C_4_1_patch_41	2	2
ZT80_38_C_4_1_patch_45	2	2
ZT80_38_C_4_1_patch_46	2	2
ZT80_38_C_4_1_patch_47	2	2
ZT80_38_C_4_10_patch_19	1	2
ZT80_38_C_4_10_patch_26	1	2
ZT80_38_C_4_10_patch_27	1	2
ZT80_38_C_4_12_patch_8	2	2
ZT80_38_C_4_12_patch_11	2	2
ZT80_38_C_4_12_patch_12	2	2
ZT80_38_C_4_12_patch_13	2	2
ZT80_38_C_4_12_patch_15	2	2
ZT80_38_C_4_12_patch_16	2	2
ZT80_38_C_4_12_patch_17	2	2
ZT80_38_C_4_12_patch_18	2	2
ZT80_38_C_4_12_patch_19	2	2
ZT80_38_C_4_12_patch_20	2	2
ZT80_38_C_4_12_patch_22	2	2
ZT80_38_C_4_12_patch_23	2	2
ZT80_38_C_4_12_patch_24	2	2
ZT80_38_C_4_12_patch_25	2	2
ZT80_38_C_4_12_patch_26	2	2
ZT80_38_C_4_12_patch_27	2	2
ZT80_38_C_4_12_patch_29	2	2
ZT80_38_C_4_12_patch_30	2	2
ZT80_38_C_4_12_patch_31	2	2
ZT80_38_C_4_12_patch_32	2	2
ZT80_38_C_4_12_patch_33	2	2
ZT80_38_C_4_12_patch_34	2	2
ZT80_38_C_4_12_patch_36	2	2
ZT80_38_C_4_12_patch_37	2	2
ZT80_38_C_4_12_patch_38	2	2
ZT80_38_C_4_12_patch_39	2	2
ZT80_38_C_4_12_patch_40	2	2
ZT80_38_C_4_13_patch_10	2	3
ZT80_38_C_4_13_patch_11	2	2
ZT80_38_C_4_13_patch_12	2	2
ZT80_38_C_4_13_patch_13	2	2
ZT80_38_C_4_13_patch_15	2	2
ZT80_38_C_4_13_patch_16	2	2
ZT80_38_C_4_13_patch_19	2	2
ZT80_38_C_4_13_patch_22	2	2
ZT80_38_C_4_13_patch_23	2	2
ZT80_38_C_4_13_patch_24	2	2
ZT80_38_C_4_13_patch_25	2	2
ZT80_38_C_4_13_patch_26	2	2
ZT80_38_C_4_13_patch_29	2	2
ZT80_38_C_4_13_patch_30	2	2
ZT80_38_C_4_13_patch_31	2	2
ZT80_38_C_4_13_patch_32	2	2
ZT80_38_C_4_13_patch_33	2	2
ZT80_38_C_4_13_patch_34	2	2
ZT80_38_C_4_13_patch_37	2	2
ZT80_38_C_4_13_patch_38	2	2
ZT80_38_C_4_13_patch_39	2	2
ZT80_38_C_4_13_patch_40	2	2
ZT80_38_C_4_2_patch_4	1	1
ZT80_38_C_4_2_patch_5	1	1
ZT80_38_C_4_2_patch_8	1	1
ZT80_38_C_4_2_patch_11	1	1
ZT80_38_C_4_2_patch_13	1	1
ZT80_38_C_4_2_patch_15	1	1
ZT80_38_C_4_2_patch_18	1	1
ZT80_38_C_4_2_patch_19	1	1
ZT80_38_C_4_2_patch_20	1	1
ZT80_38_C_4_2_patch_22	1	1
ZT80_38_C_4_2_patch_23	1	1
ZT80_38_C_4_2_patch_25	1	1
ZT80_38_C_4_2_patch_26	1	1
ZT80_38_C_4_2_patch_27	1	1
ZT80_38_C_4_2_patch_30	1	1
ZT80_38_C_4_2_patch_31	1	1
ZT80_38_C_4_2_patch_32	1	1
ZT80_38_C_4_2_patch_33	1	1
ZT80_38_C_4_2_patch_34	1	1
ZT80_38_C_4_2_patch_37	1	1
ZT80_38_C_4_2_patch_38	1	1
ZT80_38_C_4_2_patch_39	1	1
ZT80_38_C_4_2_patch_40	1	1
ZT80_38_C_4_3_patch_11	1	1
ZT80_38_C_4_3_patch_12	1	1
ZT80_38_C_4_3_patch_16	1	2
ZT80_38_C_4_3_patch_17	1	2
ZT80_38_C_4_3_patch_18	1	2
ZT80_38_C_4_3_patch_20	1	1
ZT80_38_C_4_3_patch_23	1	2
ZT80_38_C_4_3_patch_24	1	2
ZT80_38_C_4_3_patch_25	1	2
ZT80_38_C_4_3_patch_27	1	1
ZT80_38_C_4_3_patch_32	1	2
ZT80_38_C_4_3_patch_33	1	2
ZT80_38_C_4_3_patch_34	1	1
ZT80_38_C_4_3_patch_39	1	1
ZT80_38_C_4_3_patch_40	1	1
ZT80_38_C_4_3_patch_46	1	1
ZT80_38_C_4_4_patch_18	1	1
ZT80_38_C_4_4_patch_19	1	1
ZT80_38_C_4_4_patch_25	1	1
ZT80_38_C_4_4_patch_26	1	1
ZT80_38_C_4_6_patch_3	2	2
ZT80_38_C_4_6_patch_4	2	2
ZT80_38_C_4_6_patch_20	2	2
ZT80_38_C_4_6_patch_27	2	2
ZT80_38_C_4_6_patch_29	2	2
ZT80_38_C_4_6_patch_30	2	2
ZT80_38_C_4_6_patch_34	2	2
ZT80_38_C_4_6_patch_37	2	2
ZT80_38_C_4_6_patch_41	2	2
ZT80_38_C_4_7_patch_3	1	1
ZT80_38_C_4_7_patch_8	1	1
ZT80_38_C_4_7_patch_9	1	1
ZT80_38_C_4_7_patch_10	1	1
ZT80_38_C_4_7_patch_11	1	1
ZT80_38_C_4_7_patch_12	1	1
ZT80_38_C_4_7_patch_15	1	1
ZT80_38_C_4_7_patch_16	1	1
ZT80_38_C_4_7_patch_17	1	1
ZT80_38_C_4_7_patch_18	1	1
ZT80_38_C_4_7_patch_19	1	1
ZT80_38_C_4_7_patch_20	1	1
ZT80_38_C_4_7_patch_22	1	1
ZT80_38_C_4_7_patch_23	1	1
ZT80_38_C_4_7_patch_24	1	1
ZT80_38_C_4_7_patch_25	1	1
ZT80_38_C_4_7_patch_26	1	1
ZT80_38_C_4_7_patch_27	1	1
ZT80_38_C_4_7_patch_29	1	1
ZT80_38_C_4_7_patch_30	1	1
ZT80_38_C_4_7_patch_31	1	1
ZT80_38_C_4_7_patch_32	1	1
ZT80_38_C_4_7_patch_33	1	1
ZT80_38_C_4_7_patch_34	1	1
ZT80_38_C_4_7_patch_36	1	1
ZT80_38_C_4_7_patch_37	1	1
ZT80_38_C_4_7_patch_38	1	1
ZT80_38_C_4_7_patch_39	1	1
ZT80_38_C_4_7_patch_40	1	1
ZT80_38_C_4_7_patch_44	1	1
ZT80_38_C_4_7_patch_45	1	1
ZT80_38_C_4_7_patch_46	1	1
ZT80_38_C_4_8_patch_15	1	1
ZT80_38_C_4_8_patch_18	1	2
ZT80_38_C_4_8_patch_19	1	2
ZT80_38_C_4_8_patch_20	1	2
ZT80_38_C_4_8_patch_23	1	1
ZT80_38_C_4_8_patch_25	1	2
ZT80_38_C_4_8_patch_26	1	2
ZT80_38_C_4_8_patch_27	1	2
ZT80_38_C_4_8_patch_31	1	2
ZT80_38_C_4_8_patch_32	1	2
ZT80_38_C_4_8_patch_33	1	2
ZT80_38_C_4_8_patch_34	1	2
ZT80_38_C_4_8_patch_37	1	1
ZT80_38_C_4_8_patch_39	1	2
ZT80_38_C_4_9_patch_11	1	1
ZT80_38_C_4_9_patch_12	1	1
ZT80_38_C_4_9_patch_16	1	1
ZT80_38_C_4_9_patch_17	1	1
ZT80_38_C_4_9_patch_18	1	1
ZT80_38_C_4_9_patch_19	1	1
ZT80_38_C_4_9_patch_20	1	1
ZT80_38_C_4_9_patch_23	1	1
ZT80_38_C_4_9_patch_24	1	1
ZT80_38_C_4_9_patch_25	1	1
ZT80_38_C_4_9_patch_26	1	1
ZT80_38_C_4_9_patch_27	1	1
ZT80_38_C_4_9_patch_29	1	1
ZT80_38_C_4_9_patch_30	1	1
ZT80_38_C_4_9_patch_31	1	1
ZT80_38_C_4_9_patch_32	1	1
ZT80_38_C_4_9_patch_33	1	1
ZT80_38_C_4_9_patch_34	1	1
ZT80_38_C_4_9_patch_36	1	1
ZT80_38_C_4_9_patch_37	1	1
ZT80_38_C_4_9_patch_38	1	1
ZT80_38_C_4_9_patch_39	1	1
ZT80_38_C_4_9_patch_40	1	1
ZT80_38_C_4_9_patch_41	1	1
ZT80_38_C_4_9_patch_45	1	1
ZT80_38_C_4_9_patch_46	1	1
ZT80_38_C_5_1_patch_16	1	2
ZT80_38_C_5_1_patch_17	1	2
ZT80_38_C_5_1_patch_31	2	2
ZT80_38_C_5_1_patch_37	1	2
ZT80_38_C_5_10_patch_9	1	1
ZT80_38_C_5_10_patch_10	1	1
ZT80_38_C_5_10_patch_16	1	1
ZT80_38_C_5_10_patch_17	1	1
ZT80_38_C_5_10_patch_18	1	1
ZT80_38_C_5_10_patch_19	1	1
ZT80_38_C_5_10_patch_20	1	1
ZT80_38_C_5_10_patch_23	1	1
ZT80_38_C_5_10_patch_24	1	1
ZT80_38_C_5_10_patch_25	1	1
ZT80_38_C_5_10_patch_26	1	1
ZT80_38_C_5_10_patch_27	1	1
ZT80_38_C_5_10_patch_30	1	1
ZT80_38_C_5_10_patch_31	1	1
ZT80_38_C_5_10_patch_32	1	1
ZT80_38_C_5_10_patch_33	1	1
ZT80_38_C_5_10_patch_34	1	1
ZT80_38_C_5_10_patch_37	1	1
ZT80_38_C_5_10_patch_38	1	1
ZT80_38_C_5_10_patch_39	1	1
ZT80_38_C_5_10_patch_40	1	1
ZT80_38_C_5_10_patch_44	1	1
ZT80_38_C_5_10_patch_45	1	1
ZT80_38_C_5_10_patch_46	1	1
ZT80_38_C_5_2_patch_22	1	1
ZT80_38_C_5_2_patch_23	1	1
ZT80_38_C_5_2_patch_29	1	1
ZT80_38_C_5_2_patch_30	1	1
ZT80_38_C_5_2_patch_31	1	1
ZT80_38_C_5_2_patch_36	1	1
ZT80_38_C_5_2_patch_37	1	1
ZT80_38_C_5_2_patch_38	1	1
ZT80_38_C_5_3_patch_2	2	2
ZT80_38_C_5_3_patch_3	2	2
ZT80_38_C_5_3_patch_4	2	2
ZT80_38_C_5_3_patch_8	2	2
ZT80_38_C_5_3_patch_10	2	2
ZT80_38_C_5_3_patch_11	2	2
ZT80_38_C_5_3_patch_12	2	2
ZT80_38_C_5_3_patch_13	2	2
ZT80_38_C_5_3_patch_14	2	2
ZT80_38_C_5_3_patch_15	2	2
ZT80_38_C_5_3_patch_17	2	2
ZT80_38_C_5_3_patch_18	2	2
ZT80_38_C_5_3_patch_19	2	2
ZT80_38_C_5_3_patch_20	2	2
ZT80_38_C_5_3_patch_21	2	2
ZT80_38_C_5_3_patch_22	2	2
ZT80_38_C_5_3_patch_23	2	2
ZT80_38_C_5_3_patch_24	2	2
ZT80_38_C_5_3_patch_25	2	2
ZT80_38_C_5_3_patch_26	2	2
ZT80_38_C_5_3_patch_27	2	2
ZT80_38_C_5_3_patch_28	2	2
ZT80_38_C_5_3_patch_29	2	2
ZT80_38_C_5_3_patch_30	2	2
ZT80_38_C_5_3_patch_31	2	2
ZT80_38_C_5_3_patch_32	2	2
ZT80_38_C_5_3_patch_33	2	2
ZT80_38_C_5_3_patch_34	2	2
ZT80_38_C_5_3_patch_35	2	2
ZT80_38_C_5_3_patch_36	2	2
ZT80_38_C_5_3_patch_38	2	2
ZT80_38_C_5_3_patch_39	2	2
ZT80_38_C_5_3_patch_40	2	2
ZT80_38_C_5_3_patch_41	2	2
ZT80_38_C_5_3_patch_45	2	2
ZT80_38_C_5_3_patch_46	2	2
ZT80_38_C_5_3_patch_47	2	2
ZT80_38_C_5_4_patch_15	2	3
ZT80_38_C_5_4_patch_16	2	3
ZT80_38_C_5_4_patch_22	2	3
ZT80_38_C_5_4_patch_23	2	3
ZT80_38_C_5_4_patch_29	2	3
ZT80_38_C_5_4_patch_32	2	2
ZT80_38_C_5_4_patch_37	2	3
ZT80_38_C_5_4_patch_39	2	2
ZT80_38_C_5_4_patch_45	2	3
ZT80_38_C_5_6_patch_10	2	2
ZT80_38_C_5_6_patch_11	2	2
ZT80_38_C_5_6_patch_15	2	2
ZT80_38_C_5_6_patch_16	2	2
ZT80_38_C_5_6_patch_17	2	2
ZT80_38_C_5_6_patch_18	2	2
ZT80_38_C_5_6_patch_23	2	2
ZT80_38_C_5_6_patch_24	2	2
ZT80_38_C_5_6_patch_25	2	2
ZT80_38_C_5_6_patch_29	1	2
ZT80_38_C_5_6_patch_30	1	2
ZT80_38_C_5_6_patch_37	1	2
ZT80_38_C_5_7_patch_9	2	2
ZT80_38_C_5_7_patch_10	2	2
ZT80_38_C_5_7_patch_11	2	2
ZT80_38_C_5_7_patch_12	2	2
ZT80_38_C_5_7_patch_15	2	2
ZT80_38_C_5_7_patch_16	2	2
ZT80_38_C_5_7_patch_17	2	2
ZT80_38_C_5_7_patch_18	2	2
ZT80_38_C_5_7_patch_19	2	2
ZT80_38_C_5_7_patch_20	2	2
ZT80_38_C_5_7_patch_22	2	2
ZT80_38_C_5_7_patch_23	2	2
ZT80_38_C_5_7_patch_24	2	2
ZT80_38_C_5_7_patch_25	2	2
ZT80_38_C_5_7_patch_26	2	2
ZT80_38_C_5_7_patch_27	2	2
ZT80_38_C_5_7_patch_29	2	2
ZT80_38_C_5_7_patch_30	2	2
ZT80_38_C_5_7_patch_31	2	2
ZT80_38_C_5_7_patch_32	2	2
ZT80_38_C_5_7_patch_33	2	2
ZT80_38_C_5_7_patch_34	2	2
ZT80_38_C_5_7_patch_36	2	2
ZT80_38_C_5_7_patch_37	2	2
ZT80_38_C_5_7_patch_38	2	2
ZT80_38_C_5_7_patch_39	2	2
ZT80_38_C_5_7_patch_40	2	2
ZT80_38_C_5_7_patch_45	2	2
ZT80_38_C_5_8_patch_3	3	2
ZT80_38_C_5_8_patch_9	3	2
ZT80_38_C_5_8_patch_10	3	2
ZT80_38_C_5_8_patch_11	3	2
ZT80_38_C_5_8_patch_12	3	2
ZT80_38_C_5_8_patch_15	3	2
ZT80_38_C_5_8_patch_16	3	2
ZT80_38_C_5_8_patch_17	3	2
ZT80_38_C_5_8_patch_18	3	2
ZT80_38_C_5_8_patch_19	3	2
ZT80_38_C_5_8_patch_20	3	2
ZT80_38_C_5_8_patch_22	3	2
ZT80_38_C_5_8_patch_23	3	2
ZT80_38_C_5_8_patch_24	3	2
ZT80_38_C_5_8_patch_25	3	2
ZT80_38_C_5_8_patch_26	3	2
ZT80_38_C_5_8_patch_27	3	2
ZT80_38_C_5_8_patch_29	3	2
ZT80_38_C_5_8_patch_30	3	2
ZT80_38_C_5_8_patch_31	3	2
ZT80_38_C_5_8_patch_32	3	2
ZT80_38_C_5_8_patch_33	3	2
ZT80_38_C_5_8_patch_34	3	2
ZT80_38_C_5_8_patch_36	3	2
ZT80_38_C_5_8_patch_37	3	2
ZT80_38_C_5_8_patch_38	3	2
ZT80_38_C_5_8_patch_39	3	2
ZT80_38_C_5_8_patch_40	3	2
ZT80_38_C_5_8_patch_44	3	2
ZT80_38_C_5_8_patch_45	3	2
ZT80_38_C_5_8_patch_46	3	2
ZT80_38_C_5_9_patch_4	2	2
ZT80_38_C_5_9_patch_9	2	2
ZT80_38_C_5_9_patch_10	2	2
ZT80_38_C_5_9_patch_11	2	2
ZT80_38_C_5_9_patch_12	2	2
ZT80_38_C_5_9_patch_13	2	2
ZT80_38_C_5_9_patch_15	2	2
ZT80_38_C_5_9_patch_16	2	2
ZT80_38_C_5_9_patch_17	2	2
ZT80_38_C_5_9_patch_18	2	2
